"subject" "activity" "variable" "mean_value"
9 "WALKING_DOWNSTAIRS" "total_acc_z" -0.0806710528291853
9 "WALKING_UPSTAIRS" "body_acc_x" -0.00311991539501594
9 "WALKING_UPSTAIRS" "body_acc_y" -0.0012441211607111
9 "WALKING_UPSTAIRS" "body_acc_z" -0.0055865080603699
9 "WALKING_UPSTAIRS" "body_gyro_x" -0.140564908848342
9 "WALKING_UPSTAIRS" "body_gyro_y" 0.0149356898656633
9 "WALKING_UPSTAIRS" "body_gyro_z" 0.0262729609744898
9 "WALKING_UPSTAIRS" "total_acc_x" 0.970954030086097
9 "WALKING_UPSTAIRS" "total_acc_y" -0.0209356355106505
9 "WALKING_UPSTAIRS" "total_acc_z" -0.272525371071014
10 "LAYING" "body_acc_x" 0.000547105103128502
10 "LAYING" "body_acc_y" -0.00375358704768505
10 "LAYING" "body_acc_z" -0.00292714793083621
10 "LAYING" "body_gyro_x" 0.00837346312501697
10 "LAYING" "body_gyro_y" -0.00121594752027074
10 "LAYING" "body_gyro_z" 0.00813820787615124
10 "LAYING" "total_acc_x" 0.0158414164399515
10 "LAYING" "total_acc_y" -0.124820034267241
10 "LAYING" "total_acc_z" -0.0390355728313578
10 "SITTING" "body_acc_x" -0.00143508606709664
10 "SITTING" "body_acc_y" 0.0010991023025068
10 "SITTING" "body_acc_z" 0.00133933249643139
10 "SITTING" "body_gyro_x" -0.0160563844672239
10 "SITTING" "body_gyro_y" 0.00286248873160544
10 "SITTING" "body_gyro_z" -0.0051946397119809
10 "SITTING" "total_acc_x" 0.894307647554977
10 "SITTING" "total_acc_y" -0.0220540359273727
10 "SITTING" "total_acc_z" 0.194850585001881
10 "STANDING" "body_acc_x" -0.000190720315555575
10 "STANDING" "body_acc_y" 0.000837276782393466
10 "STANDING" "body_acc_z" 0.000113490389121165
10 "STANDING" "body_gyro_x" -0.000526556747244673
10 "STANDING" "body_gyro_y" -0.00602412262545099
10 "STANDING" "body_gyro_z" 0.00748807940069957
10 "STANDING" "total_acc_x" 1.01020633668324
10 "STANDING" "total_acc_y" -0.0242124755522017
10 "STANDING" "total_acc_z" 0.0286876456902763
10 "WALKING" "body_acc_x" 0.000205733081942806
10 "WALKING" "body_acc_y" 6.07405887662148e-05
10 "WALKING" "body_acc_z" -0.000247713736612618
10 "WALKING" "body_gyro_x" 0.0395670549963738
10 "WALKING" "body_gyro_y" -0.00343797976463738
10 "WALKING" "body_gyro_z" 0.00546013859215802
10 "WALKING" "total_acc_x" 1.01702665511498
10 "WALKING" "total_acc_y" -0.0656056597570165
10 "WALKING" "total_acc_z" 0.0482065693653921
10 "WALKING_DOWNSTAIRS" "body_acc_x" 0.00264315638248355
10 "WALKING_DOWNSTAIRS" "body_acc_y" -0.00150373690867599
10 "WALKING_DOWNSTAIRS" "body_acc_z" -0.000839381163301809
10 "WALKING_DOWNSTAIRS" "body_gyro_x" -0.100210707471916
10 "WALKING_DOWNSTAIRS" "body_gyro_y" -0.0146298151562911
10 "WALKING_DOWNSTAIRS" "body_gyro_z" -0.00614732127109375
10 "WALKING_DOWNSTAIRS" "total_acc_x" 1.00299684753289
10 "WALKING_DOWNSTAIRS" "total_acc_y" -0.0479827336094572
10 "WALKING_DOWNSTAIRS" "total_acc_z" 0.0347843677526521
10 "WALKING_UPSTAIRS" "body_acc_x" -0.00215434956525931
10 "WALKING_UPSTAIRS" "body_acc_y" 0.00144380708187832
10 "WALKING_UPSTAIRS" "body_acc_z" -0.00326137924653258
10 "WALKING_UPSTAIRS" "body_gyro_x" 0.104186436201142
10 "WALKING_UPSTAIRS" "body_gyro_y" -0.00953582886803856
10 "WALKING_UPSTAIRS" "body_gyro_z" 0.000723025549767287
10 "WALKING_UPSTAIRS" "total_acc_x" 0.992579551496011
10 "WALKING_UPSTAIRS" "total_acc_y" -0.0369962858370645
10 "WALKING_UPSTAIRS" "total_acc_z" 0.0135738852197909
11 "LAYING" "body_acc_x" 0.00062178799280784
11 "LAYING" "body_acc_y" -0.000273612566814693
11 "LAYING" "body_acc_z" -0.000158212653562802
11 "LAYING" "body_gyro_x" 0.00876697735026623
11 "LAYING" "body_gyro_y" 0.0147996999648892
11 "LAYING" "body_gyro_z" 0.0290720738328285
11 "LAYING" "total_acc_x" 0.240977608349781
11 "LAYING" "total_acc_y" 0.959611063596491
11 "LAYING" "total_acc_z" 0.104991969315652
11 "SITTING" "body_acc_x" -0.000203106322528833
11 "SITTING" "body_acc_y" 0.00116368043320637
11 "SITTING" "body_acc_z" -0.00149729427878184
11 "SITTING" "body_gyro_x" -0.0127099402137948
11 "SITTING" "body_gyro_y" -0.000536847548821639
11 "SITTING" "body_gyro_z" -0.00449620766233284
11 "SITTING" "total_acc_x" 0.952170755070755
11 "SITTING" "total_acc_y" 0.232666167256176
11 "SITTING" "total_acc_z" 0.178252988153007
11 "STANDING" "body_acc_x" 2.88098197871011e-05
11 "STANDING" "body_acc_y" -3.19608303038564e-05
11 "STANDING" "body_acc_z" -0.000125196138218551
11 "STANDING" "body_gyro_x" -0.00169066016978009
11 "STANDING" "body_gyro_y" -0.000996493683403989
11 "STANDING" "body_gyro_z" -0.00233420806735539
11 "STANDING" "total_acc_x" 1.0121626011137
11 "STANDING" "total_acc_y" -0.154840838241356
11 "STANDING" "total_acc_z" 0.119351373834774
11 "WALKING" "body_acc_x" -0.00118576233387977
11 "WALKING" "body_acc_y" 0.00025731045791446
11 "WALKING" "body_acc_z" 0.000730493451867055
11 "WALKING" "body_gyro_x" -0.0154888148376192
11 "WALKING" "body_gyro_y" 0.00172872601490466
11 "WALKING" "body_gyro_z" -0.000866744037658898
11 "WALKING" "total_acc_x" 1.00387868650689
11 "WALKING" "total_acc_y" -0.19346560968549
11 "WALKING" "total_acc_z" 0.126943435885395
11 "WALKING_DOWNSTAIRS" "body_acc_x" 0.00289128510158628
11 "WALKING_DOWNSTAIRS" "body_acc_y" -0.000352272065641984
11 "WALKING_DOWNSTAIRS" "body_acc_z" -0.000912568411128397
11 "WALKING_DOWNSTAIRS" "body_gyro_x" -0.100446990796197
11 "WALKING_DOWNSTAIRS" "body_gyro_y" 0.0216996339872962
11 "WALKING_DOWNSTAIRS" "body_gyro_z" -0.012750285821712
11 "WALKING_DOWNSTAIRS" "total_acc_x" 1.00461624573709
11 "WALKING_DOWNSTAIRS" "total_acc_y" -0.182366045923743
11 "WALKING_DOWNSTAIRS" "total_acc_z" 0.123647892875662
11 "WALKING_UPSTAIRS" "body_acc_x" -0.00284389562994792
11 "WALKING_UPSTAIRS" "body_acc_y" -0.00691183572202402
11 "WALKING_UPSTAIRS" "body_acc_z" 0.000498953284982639
11 "WALKING_UPSTAIRS" "body_gyro_x" -0.0561219669798322
11 "WALKING_UPSTAIRS" "body_gyro_y" 0.0079672933754485
11 "WALKING_UPSTAIRS" "body_gyro_z" -0.00997038623119647
11 "WALKING_UPSTAIRS" "total_acc_x" 0.964142631467014
11 "WALKING_UPSTAIRS" "total_acc_y" -0.331999987080787
11 "WALKING_UPSTAIRS" "total_acc_z" 0.139075093452595
12 "LAYING" "body_acc_x" -0.00359865031015964
12 "LAYING" "body_acc_y" -0.000200488412744609
12 "LAYING" "body_acc_z" 4.8729672625e-05
12 "LAYING" "body_gyro_x" 0.0134283674780807
12 "LAYING" "body_gyro_y" -0.00416021491336589
12 "LAYING" "body_gyro_z" 0.0260504368187497
12 "LAYING" "total_acc_x" 0.0643671613819869
12 "LAYING" "total_acc_y" 0.820221124570312
12 "LAYING" "total_acc_z" 0.264815987544401
12 "SITTING" "body_acc_x" -0.000529326617102328
12 "SITTING" "body_acc_y" 0.000707491991895772
12 "SITTING" "body_acc_z" 0.000660816593788603
12 "SITTING" "body_gyro_x" -0.015203150503652
12 "SITTING" "body_gyro_y" -0.000387670351019608
12 "SITTING" "body_gyro_z" -0.00596902640454044
12 "SITTING" "total_acc_x" 0.990221519653799
12 "SITTING" "total_acc_y" 0.101709307871124
12 "SITTING" "total_acc_z" 0.0821704590081703
12 "STANDING" "body_acc_x" -3.50191958077613e-05
12 "STANDING" "body_acc_y" 0.000124781675845799
12 "STANDING" "body_acc_z" 0.000918557874254354
12 "STANDING" "body_gyro_x" -0.00240114646402841
12 "STANDING" "body_gyro_y" 0.00195543134382915
12 "STANDING" "body_gyro_z" -0.00534470724824667
12 "STANDING" "total_acc_x" 1.01270223829406
12 "STANDING" "total_acc_y" -0.200409026130891
12 "STANDING" "total_acc_z" -0.0434611176847259
12 "WALKING" "body_acc_x" -9.21391085156255e-05
12 "WALKING" "body_acc_y" 0.000827275840871875
12 "WALKING" "body_acc_z" 0.00170010802277187
12 "WALKING" "body_gyro_x" -0.0792475920826562
12 "WALKING" "body_gyro_y" 0.0180192490122781
12 "WALKING" "body_gyro_z" 0.00603742439878125
12 "WALKING" "total_acc_x" 1.0194030086875
12 "WALKING" "total_acc_y" -0.136903903354091
12 "WALKING" "total_acc_z" -0.0392852483374313
12 "WALKING_DOWNSTAIRS" "body_acc_x" 0.000813056907707201
12 "WALKING_DOWNSTAIRS" "body_acc_y" -0.000496247653203125
12 "WALKING_DOWNSTAIRS" "body_acc_z" -0.000412361126878397
12 "WALKING_DOWNSTAIRS" "body_gyro_x" -0.0875168323327412
12 "WALKING_DOWNSTAIRS" "body_gyro_y" 0.0142697908064283
12 "WALKING_DOWNSTAIRS" "body_gyro_z" 0.00142102502017663
12 "WALKING_DOWNSTAIRS" "total_acc_x" 1.0082774439538
12 "WALKING_DOWNSTAIRS" "total_acc_y" -0.160917511084484
12 "WALKING_DOWNSTAIRS" "total_acc_z" -0.0610726244907439
12 "WALKING_UPSTAIRS" "body_acc_x" -0.000949088958578726
12 "WALKING_UPSTAIRS" "body_acc_y" -0.00483565996215445
12 "WALKING_UPSTAIRS" "body_acc_z" 0.000319738868057392
12 "WALKING_UPSTAIRS" "body_gyro_x" -0.0675002597771935
12 "WALKING_UPSTAIRS" "body_gyro_y" 0.0149931818603155
12 "WALKING_UPSTAIRS" "body_gyro_z" 0.00153555737222055
12 "WALKING_UPSTAIRS" "total_acc_x" 0.998389077854567
12 "WALKING_UPSTAIRS" "total_acc_y" -0.245597535933083
12 "WALKING_UPSTAIRS" "total_acc_z" -0.0742414764333113
13 "LAYING" "body_acc_x" -0.000177106713496686
13 "LAYING" "body_acc_y" -0.00173209890462525
13 "LAYING" "body_acc_z" 0.00131335934914491
13 "LAYING" "body_gyro_x" 0.0185011398386217
13 "LAYING" "body_gyro_y" -0.0100618412263863
13 "LAYING" "body_gyro_z" 0.0139357563317787
13 "LAYING" "total_acc_x" 0.224605782486139
13 "LAYING" "total_acc_y" 0.671896923311492
13 "LAYING" "total_acc_z" 0.584327889364919
13 "SITTING" "body_acc_x" -0.000669198850622449
13 "SITTING" "body_acc_y" 0.00590644776180357
13 "SITTING" "body_acc_z" 0.00365393806041614
13 "SITTING" "body_gyro_x" -0.0080833038323514
13 "SITTING" "body_gyro_y" -0.0071919979713251
13 "SITTING" "body_gyro_z" -0.00176575355299107
13 "SITTING" "total_acc_x" 0.989620217203444
13 "SITTING" "total_acc_y" 0.125603516244101
13 "SITTING" "total_acc_z" 0.072597792506537
13 "STANDING" "body_acc_x" 3.76441025629112e-05
13 "STANDING" "body_acc_y" 0.000183031390622533
13 "STANDING" "body_acc_z" -0.00126074401695869
13 "STANDING" "body_gyro_x" -0.0019330933757426
13 "STANDING" "body_gyro_y" -0.000442971225277686
13 "STANDING" "body_gyro_z" -0.000381312210084978
13 "STANDING" "total_acc_x" 1.0024336723273
13 "STANDING" "total_acc_y" -0.221401995015077
13 "STANDING" "total_acc_z" -0.0583641329989035
13 "WALKING" "body_acc_x" -0.000348818591836623
13 "WALKING" "body_acc_y" -0.000748957699904057
13 "WALKING" "body_acc_z" -0.00103192277945998
13 "WALKING" "body_gyro_x" 0.010575570404477
13 "WALKING" "body_gyro_y" -0.00248676045489857
13 "WALKING" "body_gyro_z" -0.0035018749915159
13 "WALKING" "total_acc_x" 0.979529870202851
13 "WALKING" "total_acc_y" -0.265994305605948
13 "WALKING" "total_acc_z" -0.135587818823191
13 "WALKING_DOWNSTAIRS" "body_acc_x" 0.00357174703055186
13 "WALKING_DOWNSTAIRS" "body_acc_y" 0.00145068212119215
13 "WALKING_DOWNSTAIRS" "body_acc_z" 0.00208566982615691
13 "WALKING_DOWNSTAIRS" "body_gyro_x" -0.0979753666131981
13 "WALKING_DOWNSTAIRS" "body_gyro_y" 0.0228540842802759
13 "WALKING_DOWNSTAIRS" "body_gyro_z" 0.0110432632994348
13 "WALKING_DOWNSTAIRS" "total_acc_x" 1.00538808508976
13 "WALKING_DOWNSTAIRS" "total_acc_y" -0.191782099509907
13 "WALKING_DOWNSTAIRS" "total_acc_z" -0.0968782195690558
13 "WALKING_UPSTAIRS" "body_acc_x" -0.00399215926080114
13 "WALKING_UPSTAIRS" "body_acc_y" -0.0055603983673125
13 "WALKING_UPSTAIRS" "body_acc_z" -0.00576762120330881
13 "WALKING_UPSTAIRS" "body_gyro_x" -0.114086646859688
13 "WALKING_UPSTAIRS" "body_gyro_y" 0.0352883336794815
13 "WALKING_UPSTAIRS" "body_gyro_z" 0.013431180009233
13 "WALKING_UPSTAIRS" "total_acc_x" 0.931175603139205
13 "WALKING_UPSTAIRS" "total_acc_y" -0.344458693495199
13 "WALKING_UPSTAIRS" "total_acc_z" -0.215214449772642
14 "LAYING" "body_acc_x" -0.00912944379472793
14 "LAYING" "body_acc_y" 0.00303991352093857
14 "LAYING" "body_acc_z" 0.00709383268346878
14 "LAYING" "body_gyro_x" 0.033753046970337
14 "LAYING" "body_gyro_y" -0.0357061180366958
14 "LAYING" "body_gyro_z" 0.0277907943660432
14 "LAYING" "total_acc_x" 0.223693438285846
14 "LAYING" "total_acc_y" 0.505880507337623
14 "LAYING" "total_acc_z" 0.823680285814951
14 "SITTING" "body_acc_x" 0.000497646235658709
14 "SITTING" "body_acc_y" 0.00442295448026678
14 "SITTING" "body_acc_z" 0.00261172089732002
14 "SITTING" "body_gyro_x" -0.0168784881570679
14 "SITTING" "body_gyro_y" 0.00135067650151065
14 "SITTING" "body_gyro_z" 0.0028854961498287
14 "SITTING" "total_acc_x" 1.00030772769097
14 "SITTING" "total_acc_y" -0.0139288658967882
14 "SITTING" "total_acc_z" -0.0958755667459346
14 "STANDING" "body_acc_x" 0.000612028731561224
14 "STANDING" "body_acc_y" 0.00101248862367876
14 "STANDING" "body_acc_z" 0.00148320788232755
14 "STANDING" "body_gyro_x" 0.00576134981127865
14 "STANDING" "body_gyro_y" 0.00836551058066562
14 "STANDING" "body_gyro_z" -0.0032243599243362
14 "STANDING" "total_acc_x" 0.955359135429688
14 "STANDING" "total_acc_y" -0.207338328216146
14 "STANDING" "total_acc_z" -0.336373992153646
14 "WALKING" "body_acc_x" -0.00115738359675742
14 "WALKING" "body_acc_y" -0.00243394117425847
14 "WALKING" "body_acc_z" 0.000512447636686971
14 "WALKING" "body_gyro_x" 0.0249569189685434
14 "WALKING" "body_gyro_y" -0.00389588568707627
14 "WALKING" "body_gyro_z" -0.0154953113462394
14 "WALKING" "total_acc_x" 0.902426043207097
14 "WALKING" "total_acc_y" -0.254352353634767
14 "WALKING" "total_acc_z" -0.420208459625265
14 "WALKING_DOWNSTAIRS" "body_acc_x" 0.00326562777251042
14 "WALKING_DOWNSTAIRS" "body_acc_y" -0.00150849217334549
14 "WALKING_DOWNSTAIRS" "body_acc_z" 0.00511189375942708
14 "WALKING_DOWNSTAIRS" "body_gyro_x" 0.0133734112198958
14 "WALKING_DOWNSTAIRS" "body_gyro_y" -0.00911540855447222
14 "WALKING_DOWNSTAIRS" "body_gyro_z" -0.0225713621674653
14 "WALKING_DOWNSTAIRS" "total_acc_x" 0.916270863680556
14 "WALKING_DOWNSTAIRS" "total_acc_y" -0.247374396905903
14 "WALKING_DOWNSTAIRS" "total_acc_z" -0.386186841468368
14 "WALKING_UPSTAIRS" "body_acc_x" -0.00312309149493345
14 "WALKING_UPSTAIRS" "body_acc_y" -0.00173124058600116
14 "WALKING_UPSTAIRS" "body_acc_z" -0.00131212876441696
14 "WALKING_UPSTAIRS" "body_gyro_x" 0.112477918911863
14 "WALKING_UPSTAIRS" "body_gyro_y" -0.0221955074349537
14 "WALKING_UPSTAIRS" "body_gyro_z" -0.0577451707537138
14 "WALKING_UPSTAIRS" "total_acc_x" 0.819330508718171
14 "WALKING_UPSTAIRS" "total_acc_y" -0.305949177272569
14 "WALKING_UPSTAIRS" "total_acc_z" -0.493372401126881
15 "LAYING" "body_acc_x" 0.0024523376326194
15 "LAYING" "body_acc_y" 0.000266714904036024
15 "LAYING" "body_acc_z" -0.00337693875565245
15 "LAYING" "body_gyro_x" 0.0111847636428097
15 "LAYING" "body_gyro_y" 0.00558466787017941
15 "LAYING" "body_gyro_z" 0.0120026489182854
15 "LAYING" "total_acc_x" 0.216527439210069
15 "LAYING" "total_acc_y" 0.916431189496528
15 "LAYING" "total_acc_z" -0.0451828733474783
15 "SITTING" "body_acc_x" -0.000962888456975953
15 "SITTING" "body_acc_y" 0.00284249620218962
15 "SITTING" "body_acc_z" -0.00176851520272073
15 "SITTING" "body_gyro_x" -0.0103508553410916
15 "SITTING" "body_gyro_y" -0.00271053215285686
15 "SITTING" "body_gyro_z" 0.00392356792502873
15 "SITTING" "total_acc_x" 0.964424002661547
15 "SITTING" "total_acc_y" 0.231481597142744
15 "SITTING" "total_acc_z" -0.00452593816954184
15 "STANDING" "body_acc_x" 0.000276156352332842
15 "STANDING" "body_acc_y" -0.00063648680571079
15 "STANDING" "body_acc_z" 0.00079176227921079
15 "STANDING" "body_gyro_x" 0.00147640148534788
15 "STANDING" "body_gyro_y" 0.00378155331808933
15 "STANDING" "body_gyro_z" -0.00448703211213216
15 "STANDING" "total_acc_x" 1.01882037768278
15 "STANDING" "total_acc_y" -0.147086386149764
15 "STANDING" "total_acc_z" 0.0587489668304835
15 "WALKING" "body_acc_x" -0.000757667256947338
15 "WALKING" "body_acc_y" 2.99913346643518e-05
15 "WALKING" "body_acc_z" 0.000226553781655382
15 "WALKING" "body_gyro_x" -0.0286854263271991
15 "WALKING" "body_gyro_y" 0.00591304037698785
15 "WALKING" "body_gyro_z" -0.000922491521652199
15 "WALKING" "total_acc_x" 1.00788240189525
15 "WALKING" "total_acc_y" -0.215537765812095
15 "WALKING" "total_acc_z" 0.0691294171804601
15 "WALKING_DOWNSTAIRS" "body_acc_x" 0.000540567950271577
15 "WALKING_DOWNSTAIRS" "body_acc_y" 0.00603592463077009
15 "WALKING_DOWNSTAIRS" "body_acc_z" -0.000732836134354539
15 "WALKING_DOWNSTAIRS" "body_gyro_x" -0.112359025363132
15 "WALKING_DOWNSTAIRS" "body_gyro_y" 0.0179079727913579
15 "WALKING_DOWNSTAIRS" "body_gyro_z" -0.00670832715649182
15 "WALKING_DOWNSTAIRS" "total_acc_x" 0.995586477250744
15 "WALKING_DOWNSTAIRS" "total_acc_y" -0.14315965046481
15 "WALKING_DOWNSTAIRS" "total_acc_z" 0.0712622356040848
15 "WALKING_UPSTAIRS" "body_acc_x" -0.00152255917456087
15 "WALKING_UPSTAIRS" "body_acc_y" -0.00609181387196615
15 "WALKING_UPSTAIRS" "body_acc_z" -0.00285573608139258
15 "WALKING_UPSTAIRS" "body_gyro_x" 0.121708317158854
15 "WALKING_UPSTAIRS" "body_gyro_y" -0.0362919205909147
15 "WALKING_UPSTAIRS" "body_gyro_z" 0.00214008021862142
15 "WALKING_UPSTAIRS" "total_acc_x" 0.983793953613281
15 "WALKING_UPSTAIRS" "total_acc_y" -0.302600128919759
15 "WALKING_UPSTAIRS" "total_acc_z" 0.0713977348851562
16 "LAYING" "body_acc_x" -0.000690082359857366
16 "LAYING" "body_acc_y" 0.000276839680341741
16 "LAYING" "body_acc_z" 0.00032939762637971
16 "LAYING" "body_gyro_x" 0.0118814889989098
16 "LAYING" "body_gyro_y" -0.0177598061187734
16 "LAYING" "body_gyro_z" 0.00455347393318371
16 "LAYING" "total_acc_x" 0.188780629202009
16 "LAYING" "total_acc_y" -0.00156944216517857
16 "LAYING" "total_acc_z" 0.873247152421875
16 "SITTING" "body_acc_x" 0.000657976590047101
16 "SITTING" "body_acc_y" 0.00361303366648721
16 "SITTING" "body_acc_z" 0.00633171343982337
16 "SITTING" "body_gyro_x" -0.013950562877109
16 "SITTING" "body_gyro_y" 0.00762431118636957
16 "SITTING" "body_gyro_z" -0.00299153891155054
16 "SITTING" "total_acc_x" 1.00288573986639
16 "SITTING" "total_acc_y" -0.0648104384588995
16 "SITTING" "total_acc_z" 0.0885333416820199
16 "STANDING" "body_acc_x" 0.00122033567648269
16 "STANDING" "body_acc_y" 0.000282286028511038
16 "STANDING" "body_acc_z" 0.00153605368662113
16 "STANDING" "body_gyro_x" -0.00232966046129393
16 "STANDING" "body_gyro_y" 0.00256072263866587
16 "STANDING" "body_gyro_z" 0.000177689699542788
16 "STANDING" "total_acc_x" 1.00283309489183
16 "STANDING" "total_acc_y" -0.039475821425601
16 "STANDING" "total_acc_z" -0.167845387679287
16 "WALKING" "body_acc_x" -0.000319878514473039
16 "WALKING" "body_acc_y" -0.0017259296114568
16 "WALKING" "body_acc_z" -0.000163984418560049
16 "WALKING" "body_gyro_x" 0.0128946334378661
16 "WALKING" "body_gyro_y" 0.00214181024863266
16 "WALKING" "body_gyro_z" -0.00197736907808517
16 "WALKING" "total_acc_x" 0.99025582901348
16 "WALKING" "total_acc_y" -0.0504107102183609
16 "WALKING" "total_acc_z" -0.219284775773894
16 "WALKING_DOWNSTAIRS" "body_acc_x" 0.00371172697163564
16 "WALKING_DOWNSTAIRS" "body_acc_y" -0.000656535042450133
16 "WALKING_DOWNSTAIRS" "body_acc_z" -0.00382074003806516
16 "WALKING_DOWNSTAIRS" "body_gyro_x" 0.00529860160415559
16 "WALKING_DOWNSTAIRS" "body_gyro_y" 0.00274264634075798
16 "WALKING_DOWNSTAIRS" "body_gyro_z" -0.00123694562044548
16 "WALKING_DOWNSTAIRS" "total_acc_x" 0.988514532396942
16 "WALKING_DOWNSTAIRS" "total_acc_y" -0.0410104523949797
16 "WALKING_DOWNSTAIRS" "total_acc_z" -0.230834089605585
16 "WALKING_UPSTAIRS" "body_acc_x" -0.00444921395644914
16 "WALKING_UPSTAIRS" "body_acc_y" 0.0014542960605576
16 "WALKING_UPSTAIRS" "body_acc_z" -0.00520843811588995
16 "WALKING_UPSTAIRS" "body_gyro_x" 0.10263546669136
16 "WALKING_UPSTAIRS" "body_gyro_y" 0.0116150023535999
16 "WALKING_UPSTAIRS" "body_gyro_z" -0.0416590948035846
16 "WALKING_UPSTAIRS" "total_acc_x" 0.916036803155637
16 "WALKING_UPSTAIRS" "total_acc_y" -0.0609810824570986
16 "WALKING_UPSTAIRS" "total_acc_z" -0.383244142909743
17 "LAYING" "body_acc_x" -0.00160653922355832
17 "LAYING" "body_acc_y" 0.00015313344831228
17 "LAYING" "body_acc_z" 0.000429891721315801
17 "LAYING" "body_gyro_x" 0.00433087518234815
17 "LAYING" "body_gyro_y" -0.00908343119579687
17 "LAYING" "body_gyro_z" 0.0111124189300339
17 "LAYING" "total_acc_x" 0.193274804460827
17 "LAYING" "total_acc_y" 0.676170269014085
17 "LAYING" "total_acc_z" 0.705078706778169
17 "SITTING" "body_acc_x" -4.50791666518555e-05
17 "SITTING" "body_acc_y" 0.00156403459697815
17 "SITTING" "body_acc_z" -0.0017562370070509
17 "SITTING" "body_gyro_x" -0.0153405680537429
17 "SITTING" "body_gyro_y" 0.00334773934649536
17 "SITTING" "body_gyro_z" -0.000144910190222412
17 "SITTING" "total_acc_x" 1.00389864317627
17 "SITTING" "total_acc_y" 0.0168085283265137
17 "SITTING" "total_acc_z" -0.140738485216306
17 "STANDING" "body_acc_x" 7.55777541741787e-05
17 "STANDING" "body_acc_y" -0.000143638886373397
17 "STANDING" "body_acc_z" -0.00103215099458456
17 "STANDING" "body_gyro_x" 0.000739670474030609
17 "STANDING" "body_gyro_y" -0.00122978426901282
17 "STANDING" "body_gyro_z" 0.00076275680518133
17 "STANDING" "total_acc_x" 0.975585704797676
17 "STANDING" "total_acc_y" -0.239250218559696
17 "STANDING" "total_acc_z" -0.205742822939704
17 "WALKING" "body_acc_x" -0.00107860869036885
17 "WALKING" "body_acc_y" -0.000707770505722336
17 "WALKING" "body_acc_z" -0.000490384847599897
17 "WALKING" "body_gyro_x" 0.0190306804663292
17 "WALKING" "body_gyro_y" -0.00435146661043801
17 "WALKING" "body_gyro_z" -0.00470009816438525
17 "WALKING" "total_acc_x" 0.991004192661373
17 "WALKING" "total_acc_y" -0.162352696218427
17 "WALKING" "total_acc_z" -0.19299384288522
17 "WALKING_DOWNSTAIRS" "body_acc_x" 0.00336787729505774
17 "WALKING_DOWNSTAIRS" "body_acc_y" 0.000210966647567935
17 "WALKING_DOWNSTAIRS" "body_acc_z" 0.00629773097550951
17 "WALKING_DOWNSTAIRS" "body_gyro_x" 0.098439885471824
17 "WALKING_DOWNSTAIRS" "body_gyro_y" -0.0222034684826257
17 "WALKING_DOWNSTAIRS" "body_gyro_z" -0.0310011909952955
17 "WALKING_DOWNSTAIRS" "total_acc_x" 0.995949412466033
17 "WALKING_DOWNSTAIRS" "total_acc_y" -0.132620006341675
17 "WALKING_DOWNSTAIRS" "total_acc_z" -0.157408985955893
17 "WALKING_UPSTAIRS" "body_acc_x" -0.00514604121119792
17 "WALKING_UPSTAIRS" "body_acc_y" -0.00300357470741602
17 "WALKING_UPSTAIRS" "body_acc_z" -0.00428874461253499
17 "WALKING_UPSTAIRS" "body_gyro_x" -0.00283639389453125
17 "WALKING_UPSTAIRS" "body_gyro_y" 0.00880133264500326
17 "WALKING_UPSTAIRS" "body_gyro_z" -0.0133837750335449
17 "WALKING_UPSTAIRS" "total_acc_x" 0.934191623665365
17 "WALKING_UPSTAIRS" "total_acc_y" -0.268743470243354
17 "WALKING_UPSTAIRS" "total_acc_z" -0.302833598477246
18 "LAYING" "body_acc_x" -0.000594375465878462
18 "LAYING" "body_acc_y" -0.00013407286296512
18 "LAYING" "body_acc_z" 0.000201081998308606
18 "LAYING" "body_gyro_x" 0.00257703172005361
18 "LAYING" "body_gyro_y" -0.00425276904417548
18 "LAYING" "body_gyro_z" 0.00329526102096466
18 "LAYING" "total_acc_x" 0.179104952692308
18 "LAYING" "total_acc_y" 0.736769536634615
18 "LAYING" "total_acc_z" 0.589711743533654
18 "SITTING" "body_acc_x" -6.30082821226425e-05
18 "SITTING" "body_acc_y" 0.00223915928642237
18 "SITTING" "body_acc_z" -0.0011882797670773
18 "SITTING" "body_gyro_x" -0.00580734166534205
18 "SITTING" "body_gyro_y" 0.00260049867338788
18 "SITTING" "body_gyro_z" -0.000672180393871985
18 "SITTING" "total_acc_x" 0.979080713130483
18 "SITTING" "total_acc_y" 0.15001750271912
18 "SITTING" "total_acc_z" 0.152368188410088
18 "STANDING" "body_acc_x" 0.000181977907688399
18 "STANDING" "body_acc_y" 0.000263726467105993
18 "STANDING" "body_acc_z" -4.81360471346746e-05
18 "STANDING" "body_gyro_x" 0.00112164976939277
18 "STANDING" "body_gyro_y" 0.000502687594757063
18 "STANDING" "body_gyro_z" -0.000891255473481806
18 "STANDING" "total_acc_x" 1.00602774250856
18 "STANDING" "total_acc_y" -0.185629527440068
18 "STANDING" "total_acc_z" -0.0533101024903682
18 "WALKING" "body_acc_x" -0.000760027319592634
18 "WALKING" "body_acc_y" -0.000348385608563058
18 "WALKING" "body_acc_z" 0.00135086865554827
18 "WALKING" "body_gyro_x" -0.0126495858844866
18 "WALKING" "body_gyro_y" 0.0058543683048577
18 "WALKING" "body_gyro_z" 0.00360226082250684
18 "WALKING" "total_acc_x" 0.988319164090402
18 "WALKING" "total_acc_y" -0.236289229975809
